Date,Avg_rainfall,Full_reservoir_level,Live_capacity_FRL,Storage,Level,Storage_shift,delta_storage,predicted_inflow,estimated_outflow
2020-01-05,0.445362506,512.06,6.229,3.927,500.55,3.985,-0.05799999999999983,-0.036090999999999894,0.021908999999999935
2020-01-05,1.771855636,512.06,6.229,3.927,500.55,3.927,0.0,-0.000275000000000003,-0.000275000000000003
2020-01-05,0.551743985,512.06,6.229,3.927,500.55,3.927,0.0,-0.0034799999999999896,-0.0034799999999999896
2020-01-05,2.273601963,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-05,4.735493551,512.06,6.229,3.927,500.55,3.927,0.0,0.0007459500000000041,0.0007459500000000041
2020-01-05,2.593905315,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-05,1.207387482,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-05,0.664147721,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-05,0.331538841,512.06,6.229,3.927,500.55,3.927,0.0,-0.00028999999999999913,-0.00028999999999999913
2020-01-05,0.437707419,512.06,6.229,3.927,500.55,3.927,0.0,-0.007620999999999966,-0.007620999999999966
2020-01-05,0.323495353,512.06,6.229,3.927,500.55,3.927,0.0,-0.00028999999999999913,-0.00028999999999999913
2020-01-06,0.771537068,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-06,0.241031109,512.06,6.229,3.927,500.55,3.927,0.0,0.004182999999999968,0.004182999999999968
2020-01-06,0.063944781,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-06,0.757369145,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-06,0.017244497,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-06,0.177776777,512.06,6.229,3.927,500.55,3.927,0.0,0.0007419000000000042,0.0007419000000000042
2020-01-06,0.0,512.06,6.229,3.927,500.55,3.927,0.0,-1.000000000000001e-05,-1.000000000000001e-05
2020-01-06,0.396111819,512.06,6.229,3.927,500.55,3.927,0.0,-0.0013399999999999968,-0.0013399999999999968
2020-01-06,0.136802702,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-06,0.13752452,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-06,0.031991783,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-07,13.29623678,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-07,14.02691543,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-07,12.16558856,512.06,6.229,3.927,500.55,3.927,0.0,0.0008490999999999981,0.0008490999999999981
2020-01-07,14.33332563,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-07,12.02585957,512.06,6.229,3.927,500.55,3.927,0.0,0.0008490999999999981,0.0008490999999999981
2020-01-07,6.559713261,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-07,15.24339975,512.06,6.229,3.927,500.55,3.927,0.0,0.0004451500000000008,0.0004451500000000008
2020-01-07,10.79366867,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-07,13.252597,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-07,8.888764563,512.06,6.229,3.927,500.55,3.927,0.0,-0.0004760000000000053,-0.0004760000000000053
2020-01-07,15.98407339,512.06,6.229,3.927,500.55,3.927,0.0,0.00029015000000000014,0.00029015000000000014
2020-01-08,13.43046887,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-08,19.77384853,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-08,35.86668936,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-08,21.80268841,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-08,31.73107144,512.06,6.229,3.927,500.55,3.927,0.0,-0.00026000000000000025,-0.00026000000000000025
2020-01-08,30.15463362,512.06,6.229,3.927,500.55,3.927,0.0,0.0015306500000000045,0.0015306500000000045
2020-01-08,10.95909511,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-08,16.59553752,512.06,6.229,3.927,500.55,3.927,0.0,0.0,0.0
2020-01-08,25.10653497,512.06,6.229,3.927,500.55,3.927,0.0,-0.0006156000000000094,-0.0006156000000000094
2020-01-08,30.6680824,512.06,6.229,3.927,500.55,3.927,0.0,-6.429999999999935e-05,-6.429999999999935e-05
2020-01-08,28.222299,512.06,6.229,3.927,500.55,3.927,0.0,-0.0013000000000000012,-0.0013000000000000012
2020-01-09,27.60321575,512.06,6.229,3.875,500.18,3.927,-0.052000000000000046,-0.03071999999999994,0.021280000000000108
2020-01-09,14.67007067,512.06,6.229,3.875,500.18,3.875,0.0,-0.00010000000000000009,-0.00010000000000000009
2020-01-09,10.18686403,512.06,6.229,3.875,500.18,3.875,0.0,-0.0007050000000000046,-0.0007050000000000046
2020-01-09,4.377617157,512.06,6.229,3.875,500.18,3.875,0.0,-0.0007007999999999815,-0.0007007999999999815
2020-01-09,18.11406819,512.06,6.229,3.875,500.18,3.875,0.0,0.0028859999999999997,0.0028859999999999997
2020-01-09,15.20747442,512.06,6.229,3.875,500.18,3.875,0.0,-0.00030000000000000024,-0.00030000000000000024
2020-01-09,29.08628064,512.06,6.229,3.875,500.18,3.875,0.0,-0.003940000000000003,-0.003940000000000003
2020-01-09,8.221939331,512.06,6.229,3.875,500.18,3.875,0.0,-0.0002100000000000035,-0.0002100000000000035
2020-01-09,23.44585301,512.06,6.229,3.875,500.18,3.875,0.0,-0.003420000000000003,-0.003420000000000003
2020-01-09,6.682709252,512.06,6.229,3.875,500.18,3.875,0.0,-0.00011685000000000167,-0.00011685000000000167
2020-01-09,5.025761461,512.06,6.229,3.875,500.18,3.875,0.0,0.0039315500000000215,0.0039315500000000215
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.000611048,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-10,0.0,512.06,6.229,3.875,500.18,3.875,0.0,0.0,0.0
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.875,-0.017999999999999794,-0.001551420854300481,0.01644857914569931
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-11,0.0,512.06,6.229,3.857,500.05,3.857,0.0,-0.001551420854300481,-0.001551420854300481
2020-01-12,1.632140927,512.06,6.229,3.846,499.98,3.857,-0.01100000000000012,-0.007370000000000081,0.0036300000000000394
2020-01-12,1.476918986,512.06,6.229,3.846,499.98,3.846,0.0,-0.0006600000000000073,-0.0006600000000000073
2020-01-12,0.115831236,512.06,6.229,3.846,499.98,3.846,0.0,0.00013740000000000307,0.00013740000000000307
2020-01-12,1.4159211,512.06,6.229,3.846,499.98,3.846,0.0,-0.0006600000000000073,-0.0006600000000000073
2020-01-12,0.0,512.06,6.229,3.846,499.98,3.846,0.0,3.439120879120864e-05,3.439120879120864e-05
2020-01-12,0.298986069,512.06,6.229,3.846,499.98,3.846,0.0,-0.00014824999999999867,-0.00014824999999999867
2020-01-12,0.0,512.06,6.229,3.846,499.98,3.846,0.0,3.439120879120864e-05,3.439120879120864e-05
2020-01-12,0.652033604,512.06,6.229,3.846,499.98,3.846,0.0,-0.00016500000000000182,-0.00016500000000000182
2020-01-12,0.0,512.06,6.229,3.846,499.98,3.846,0.0,3.439120879120864e-05,3.439120879120864e-05
2020-01-12,3.055438858,512.06,6.229,3.846,499.98,3.846,0.0,-0.0010450000000000114,-0.0010450000000000114
2020-01-12,0.0,512.06,6.229,3.846,499.98,3.846,0.0,3.439120879120864e-05,3.439120879120864e-05
2020-01-13,9.244820675,512.06,6.229,3.832,499.88,3.846,-0.014000000000000234,-0.007701700000000136,0.006298300000000099
2020-01-13,0.0,512.06,6.229,3.832,499.88,3.832,0.0,8.193999999999953e-05,8.193999999999953e-05
2020-01-13,7.262722849,512.06,6.229,3.832,499.88,3.832,0.0,-0.0012214000000000235,-0.0012214000000000235
2020-01-13,0.0,512.06,6.229,3.832,499.88,3.832,0.0,8.193999999999953e-05,8.193999999999953e-05
2020-01-13,0.0,512.06,6.229,3.832,499.88,3.832,0.0,8.193999999999953e-05,8.193999999999953e-05
2020-01-13,15.96253092,512.06,6.229,3.832,499.88,3.832,0.0,0.0014613499999999835,0.0014613499999999835
2020-01-13,2.231871612,512.06,6.229,3.832,499.88,3.832,0.0,-5.5000000000000605e-05,-5.5000000000000605e-05
2020-01-13,0.0,512.06,6.229,3.832,499.88,3.832,0.0,8.193999999999953e-05,8.193999999999953e-05
2020-01-13,0.650167422,512.06,6.229,3.832,499.88,3.832,0.0,0.0,0.0
2020-01-13,3.137999356,512.06,6.229,3.832,499.88,3.832,0.0,-5.5000000000000605e-05,-5.5000000000000605e-05
2020-01-13,1.853659974,512.06,6.229,3.832,499.88,3.832,0.0,-0.00033000000000000363,-0.00033000000000000363
2020-01-14,24.30696475,512.06,6.229,3.824,499.82,3.832,-0.008000000000000007,-0.005113900000000007,0.0028861
2020-01-14,27.64082115,512.06,6.229,3.824,499.82,3.824,0.0,-0.006240000000000006,-0.006240000000000006
2020-01-14,23.58374202,512.06,6.229,3.824,499.82,3.824,0.0,0.0002607999999999988,0.0002607999999999988
2020-01-14,20.69234638,512.06,6.229,3.824,499.82,3.824,0.0,0.0,0.0
2020-01-14,20.23810254,512.06,6.229,3.824,499.82,3.824,0.0,9.539999999999882e-05,9.539999999999882e-05
2020-01-14,23.37128097,512.06,6.229,3.824,499.82,3.824,0.0,-8.000000000000007e-05,-8.000000000000007e-05
2020-01-14,35.82642867,512.06,6.229,3.824,499.82,3.824,0.0,-4.000000000000004e-05,-4.000000000000004e-05
2020-01-14,24.02367967,512.06,6.229,3.824,499.82,3.824,0.0,0.0013524999999999876,0.0013524999999999876
2020-01-14,15.69397318,512.06,6.229,3.824,499.82,3.824,0.0,-0.00040000000000000034,-0.00040000000000000034
2020-01-14,32.33223537,512.06,6.229,3.824,499.82,3.824,0.0,-4.000000000000004e-05,-4.000000000000004e-05
2020-01-14,19.05870297,512.06,6.229,3.824,499.82,3.824,0.0,-0.0003487499999999999,-0.0003487499999999999
2020-01-15,0.0,512.06,6.229,3.82,499.78,3.824,-0.0040000000000000036,-0.0006472720057720059,0.0033527279942279975
2020-01-15,0.007957161,512.06,6.229,3.82,499.78,3.82,0.0,-3.3888888888888925e-05,-3.3888888888888925e-05
2020-01-15,0.164912814,512.06,6.229,3.82,499.78,3.82,0.0,0.0024730000000000142,0.0024730000000000142
2020-01-15,0.000157811,512.06,6.229,3.82,499.78,3.82,0.0,0.02912811507936507,0.02912811507936507
2020-01-15,0.0,512.06,6.229,3.82,499.78,3.82,0.0,-0.0006472720057720059,-0.0006472720057720059
2020-01-15,0.03179335,512.06,6.229,3.82,499.78,3.82,0.0,0.0,0.0
2020-01-15,0.0,512.06,6.229,3.82,499.78,3.82,0.0,-0.0006472720057720059,-0.0006472720057720059
2020-01-15,0.182786369,512.06,6.229,3.82,499.78,3.82,0.0,0.002967600000000017,0.002967600000000017
2020-01-15,0.0,512.06,6.229,3.82,499.78,3.82,0.0,-0.0006472720057720059,-0.0006472720057720059
2020-01-15,0.0,512.06,6.229,3.82,499.78,3.82,0.0,-0.0006472720057720059,-0.0006472720057720059
2020-01-15,0.0,512.06,6.229,3.82,499.78,3.82,0.0,-0.0006472720057720059,-0.0006472720057720059
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.82,-0.008999999999999897,-0.0011886004620379482,0.0078113995379619485
2020-01-16,0.042927399,512.06,6.229,3.811,499.72,3.811,0.0,-2.3999999999999726e-05,-2.3999999999999726e-05
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.811,0.0,-0.0011886004620379482,-0.0011886004620379482
2020-01-16,0.080646948,512.06,6.229,3.811,499.72,3.811,0.0,-1.499999999999983e-05,-1.499999999999983e-05
2020-01-16,0.091318065,512.06,6.229,3.811,499.72,3.811,0.0,-0.000832200000000003,-0.000832200000000003
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.811,0.0,-0.0011886004620379482,-0.0011886004620379482
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.811,0.0,-0.0011886004620379482,-0.0011886004620379482
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.811,0.0,-0.0011886004620379482,-0.0011886004620379482
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.811,0.0,-0.0011886004620379482,-0.0011886004620379482
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.811,0.0,-0.0011886004620379482,-0.0011886004620379482
2020-01-16,0.0,512.06,6.229,3.811,499.72,3.811,0.0,-0.0011886004620379482,-0.0011886004620379482
2020-01-17,5.564230624,512.06,6.229,3.80163,499.64,3.811,-0.0093700000000001,-0.006497400000000053,0.002872600000000047
2020-01-17,1.491026292,512.06,6.229,3.80163,499.64,3.80163,0.0,0.0,0.0
2020-01-17,7.065978667,512.06,6.229,3.80163,499.64,3.80163,0.0,-0.000772700000000004,-0.000772700000000004
2020-01-17,5.450475884,512.06,6.229,3.80163,499.64,3.80163,0.0,-0.0016831000000000085,-0.0016831000000000085
2020-01-17,8.639075576,512.06,6.229,3.80163,499.64,3.80163,0.0,-0.0009856500000000113,-0.0009856500000000113
2020-01-17,1.774908153,512.06,6.229,3.80163,499.64,3.80163,0.0,0.0,0.0
2020-01-17,3.547596295,512.06,6.229,3.80163,499.64,3.80163,0.0,0.0058535500000000094,0.0058535500000000094
2020-01-17,13.8575162,512.06,6.229,3.80163,499.64,3.80163,0.0,0.00042454999999999907,0.00042454999999999907
2020-01-17,2.933542759,512.06,6.229,3.80163,499.64,3.80163,0.0,-0.0009334000000000043,-0.0009334000000000043
2020-01-17,3.020102561,512.06,6.229,3.80163,499.64,3.80163,0.0,0.0,0.0
2020-01-17,12.58763757,512.06,6.229,3.80163,499.64,3.80163,0.0,0.00042454999999999907,0.00042454999999999907
2020-01-18,4.053110966,512.06,6.229,3.78995,499.55,3.80163,-0.01167999999999969,-0.008175999999999784,0.0035039999999999065
2020-01-18,4.005713622,512.06,6.229,3.78995,499.55,3.78995,0.0,-0.002569599999999932,-0.002569599999999932
2020-01-18,12.13835556,512.06,6.229,3.78995,499.55,3.78995,0.0,0.007291499999999993,0.007291499999999993
2020-01-18,0.046687853,512.06,6.229,3.78995,499.55,3.78995,0.0,0.000516700000000001,0.000516700000000001
2020-01-18,1.133973029,512.06,6.229,3.78995,499.55,3.78995,0.0,-0.0011763000000000012,-0.0011763000000000012
2020-01-18,0.069357336,512.06,6.229,3.78995,499.55,3.78995,0.0,0.0002473000000000014,0.0002473000000000014
2020-01-18,1.823078398,512.06,6.229,3.78995,499.55,3.78995,0.0,0.0,0.0
2020-01-18,0.136294218,512.06,6.229,3.78995,499.55,3.78995,0.0,0.0022257000000000127,0.0022257000000000127
2020-01-18,0.628919655,512.06,6.229,3.78995,499.55,3.78995,0.0,0.0,0.0
2020-01-18,0.000236717,512.06,6.229,3.78995,499.55,3.78995,0.0,-4.693181818181765e-05,-4.693181818181765e-05
2020-01-18,0.336833263,512.06,6.229,3.78995,499.55,3.78995,0.0,0.0002473000000000014,0.0002473000000000014
2020-01-19,3.717986742,512.06,6.229,3.77476,499.43,3.78995,-0.015190000000000037,-0.009645650000000023,0.005544350000000014
2020-01-19,3.105142241,512.06,6.229,3.77476,499.43,3.77476,0.0,-0.0005316500000000012,-0.0005316500000000012
2020-01-19,3.258079091,512.06,6.229,3.77476,499.43,3.77476,0.0,-0.0005316500000000012,-0.0005316500000000012
2020-01-19,0.168404231,512.06,6.229,3.77476,499.43,3.77476,0.0,0.008655500000000049,0.008655500000000049
2020-01-19,0.963827892,512.06,6.229,3.77476,499.43,3.77476,0.0,-0.00023119999999999586,-0.00023119999999999586
2020-01-19,0.467637734,512.06,6.229,3.77476,499.43,3.77476,0.0,-0.0021343999999999985,-0.0021343999999999985
2020-01-19,5.028432452,512.06,6.229,3.77476,499.43,3.77476,0.0,-1.6799999999996817e-05,-1.6799999999996817e-05
2020-01-19,0.507259744,512.06,6.229,3.77476,499.43,3.77476,0.0,-0.00016240000000000032,-0.00016240000000000032
2020-01-19,1.361436911,512.06,6.229,3.77476,499.43,3.77476,0.0,0.0,0.0
2020-01-19,3.729634717,512.06,6.229,3.77476,499.43,3.77476,0.0,-0.0018987500000000046,-0.0018987500000000046
2020-01-19,1.488090354,512.06,6.229,3.77476,499.43,3.77476,0.0,0.0,0.0
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.77476,-0.015970000000000262,-0.001489080588683571,0.01448091941131669
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-20,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-21,6.85900469,512.06,6.229,3.75879,499.31,3.75879,0.0,2.7549999999999518e-05,2.7549999999999518e-05
2020-01-21,5.030427805,512.06,6.229,3.75879,499.31,3.75879,0.0,0.004227050000000023,0.004227050000000023
2020-01-21,1.559450307,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-21,2.484025644,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-21,6.202959688,512.06,6.229,3.75879,499.31,3.75879,0.0,-4.68500000000005e-05,-4.68500000000005e-05
2020-01-21,4.705816736,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.00026869999999999726,-0.00026869999999999726
2020-01-21,7.81157248,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-21,1.885705089,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-21,5.957676379,512.06,6.229,3.75879,499.31,3.75879,0.0,-4.68500000000005e-05,-4.68500000000005e-05
2020-01-21,0.6433482,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-21,2.367061068,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-22,3.283502905,512.06,6.229,3.75879,499.31,3.75879,0.0,0.00013114999999999988,0.00013114999999999988
2020-01-22,0.000213045,512.06,6.229,3.75879,499.31,3.75879,0.0,-7.972901515151646e-05,-7.972901515151646e-05
2020-01-22,0.010910227,512.06,6.229,3.75879,499.31,3.75879,0.0,0.00021447277777777863,0.00021447277777777863
2020-01-22,3.554675937,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.00025715000000000156,-0.00025715000000000156
2020-01-22,0.037982234,512.06,6.229,3.75879,499.31,3.75879,0.0,0.000223345000000001,0.000223345000000001
2020-01-22,0.811540938,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-22,0.0,512.06,6.229,3.75879,499.31,3.75879,0.0,-0.001489080588683571,-0.001489080588683571
2020-01-22,2.521840925,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-22,1.919903858,512.06,6.229,3.75879,499.31,3.75879,0.0,0.010791999999999939,0.010791999999999939
2020-01-22,2.810819034,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0,0.0
2020-01-22,0.368813424,512.06,6.229,3.75879,499.31,3.75879,0.0,0.0002473000000000014,0.0002473000000000014
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.75879,-0.06036999999999981,-0.005128116543689779,0.05524188345631004
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-23,0.0,512.06,6.229,3.69842,498.84,3.69842,0.0,-0.005128116543689779,-0.005128116543689779
2020-01-24,0.0,512.06,6.229,3.677,498.67,3.69842,-0.021419999999999995,-0.002187984446080234,0.019232015553919762
2020-01-24,0.0,512.06,6.229,3.677,498.67,3.677,0.0,-0.002187984446080234,-0.002187984446080234
