Date,Avg_rainfall,Full_reservoir_level,Live_capacity_FRL,Storage,Level
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-20,0.0,0.0,0.0,0.48287762144942914,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-21,0.0,0.0,0.0,0.48292805946376427,0.6462945031188774
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-22,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,4.408293450580504e-06,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-23,0.0,0.0,0.0,,
2021-01-24,0.06505464476899145,0.0,0.0,,
2021-01-24,0.04294237778143246,0.0,0.0,,
2021-01-24,0.002840263314722147,0.0,0.0,,
2021-01-24,0.008323795009691793,0.0,0.0,,
2021-01-24,0.04439738712937723,0.0,0.0,,
2021-01-24,0.0009153094828466661,0.0,0.0,,
2021-01-24,0.009224811852370339,0.0,0.0,,
2021-01-24,0.10819711063706865,0.0,0.0,,
2021-01-24,0.03366956156011795,0.0,0.0,,
2021-01-24,0.03006636091765212,0.0,0.0,,
2021-01-24,0.10309292865772166,0.0,0.0,,
2021-01-24,0.009216184654032159,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.00034357420404382256,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-25,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-26,0.0,0.0,0.0,,
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-27,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-28,0.0,0.0,0.0,0.44810193788160335,0.6149931317134687
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-29,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-30,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-01-31,0.0,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.0006879977458697985,0.0,0.0,,
2021-02-01,0.0012274062211659778,0.0,0.0,,
2021-02-01,0.0006060803944574587,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.0,0.0,0.0,,
2021-02-01,0.004541933602455934,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-02,0.0,0.0,0.0,,
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-03,0.0,0.0,0.0,0.41014069551367127,0.5811921543900738
2021-02-04,0.017507674693165536,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.044432646637410554,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.04441409026030679,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.05013461610965123,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.04595967056300478,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.0058274732274929755,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.08406787401037974,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.036398398632562556,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.03694022653911531,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.06760370758705003,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.03467869494041424,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-04,0.024791850418830544,0.0,0.0,0.4102097159543403,0.5811921543900738
2021-02-05,0.2297161660640958,0.0,0.0,,
2021-02-05,0.023835015843816074,0.0,0.0,,
2021-02-05,0.29559656181209554,0.0,0.0,,
2021-02-05,0.15598830985651863,0.0,0.0,,
2021-02-05,0.13115107925214722,0.0,0.0,,
2021-02-05,0.05519402325642316,0.0,0.0,,
2021-02-05,0.07095550829976335,0.0,0.0,,
2021-02-05,0.0975207426706043,0.0,0.0,,
2021-02-05,0.004653741046714224,0.0,0.0,,
2021-02-05,0.039540583050891434,0.0,0.0,,
2021-02-05,0.0012433484567269002,0.0,0.0,,
2021-02-05,0.06718282240421294,0.0,0.0,,
2021-02-06,0.0,0.0,0.0,,
2021-02-06,9.252465655282317e-05,0.0,0.0,,
2021-02-06,0.0015289470390538746,0.0,0.0,,
2021-02-06,0.00023446636357684784,0.0,0.0,,
2021-02-06,0.0,0.0,0.0,,
2021-02-06,0.0,0.0,0.0,,
2021-02-06,0.0,0.0,0.0,,
2021-02-06,0.0,0.0,0.0,,
2021-02-06,2.096697892724928e-05,0.0,0.0,,
2021-02-06,0.0,0.0,0.0,,
2021-02-06,0.000628610451439547,0.0,0.0,,
2021-02-06,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-07,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-08,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-09,0.0,0.0,0.0,,
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,1.98524249665892e-05,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-10,0.0,0.0,0.0,0.3729758428457658,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-11,0.0,0.0,0.0,0.3730103530661003,0.5476614047334873
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-12,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
2021-02-13,0.0,0.0,0.0,,
